Match ID,Player,#,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Cha,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
32,Samuel Adeniran,16,us USA,FW,25-000,90,2,1,1,0,1,1,2,50,1,2,0,2,0,2,1,0
32,Klauss,9,br BRA,FW,26-213,88,2,0,0,1,1,0,1,0,1,1,1,0,0,2,2,0
32,Nokkvi Thorisson,29,is ISL,FW,24-048,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,Aziel Jackson,25,fr FRA,LM,21-341,64,0,0,0,0,0,0,2,0,2,2,1,1,0,0,0,0
32,Nicholas Gioacchini,11,us USA,LM,23-067,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Eduard Lowen,10,de GER,CM,26-245,89,2,1,1,1,0,0,4,0,4,0,0,0,0,2,1,0
32,Tomas Ostrak,7,cz CZE,CM,23-237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,Njabulo Blom,6,za RSA,CM,23-293,90,1,0,0,1,0,0,0,0,0,1,0,1,1,2,1,0
32,Indiana Vassilev,19,us USA,RM,22-226,63,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,Jared Stroud,8,us USA,RM,27-082,27,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
32,Anthony Markanich,13,us USA,LB,23-278,89,5,4,3,2,0,3,3,100,0,0,0,0,3,8,1,0
32,Kyle Hiebert,22,ca CAN,LB,26-062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Joakim Nilsson,4,se SWE,CB,29-236,90,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,0
32,Tim Parker,26,us USA,CB,30-219,90,3,2,3,0,0,0,0,0,0,2,2,0,1,4,4,0
32,Jake Nerwinski,2,us USA,RB,28-348,90,0,0,0,0,0,0,1,0,1,5,1,4,4,4,4,0
32,Roman Burki,1,ch SUI,GK,32-320,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
