Match ID,Player,#,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Cha,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
11,Nicholas Gioacchini,11,us USA,FW,22-292,90,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
11,Celio Pompeu,12,br BRA,LW,23-154,90,5,3,1,2,2,2,2,100,0,2,0,2,1,6,0,0
11,Tomas Ostrak,7,cz CZE,RW,23-097,63,3,1,1,1,1,2,3,66.7,1,1,0,1,0,3,0,0
11,Isak Jensen,30,dk DEN,RW,19-141,27,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0
11,Indiana Vassilev,19,us USA,AM,22-086,90,2,2,2,0,0,1,1,100,0,0,0,0,0,2,0,0
11,Eduard Lowen,10,de GER,DM,26-105,76,2,0,0,1,1,1,4,25,3,1,0,1,1,3,0,0
11,Caden Glover,46,us USA,DM,16-066,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,Miguel Perez,28,us USA,DM,18-015,45,0,0,0,0,0,0,2,0,2,0,0,0,1,1,1,0
11,Njabulo Blom,6,za RSA,DM,23-153,45,1,1,1,0,0,0,0,0,0,3,1,2,2,3,1,0
11,John Nelson,14,us USA,LB,24-306,69,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0
11,Kyle Hiebert,22,ca CAN,CB,25-287,90,2,1,1,1,0,1,1,100,0,2,0,2,1,3,3,0
11,Lucas Bartlett,24,us USA,CB,25-291,76,1,0,0,1,0,0,1,0,1,2,0,2,2,3,1,0
11,Joshua Yaro,15,gh GHA,CB,28-176,14,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11,Jake Nerwinski,2,us USA,RB,28-208,64,2,2,0,1,1,0,1,0,1,2,0,2,1,3,1,0
11,Jared Stroud,8,us USA,RB,26-307,26,1,1,0,0,1,0,2,0,2,0,0,0,0,1,0,0
11,Roman Burki,1,ch SUI,GK,32-180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
