Match ID,Player,#,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Cha,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
28,Samuel Adeniran,16,us USA,FW,24-345,59,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Klauss,9,br BRA,FW,26-193,70,1,1,0,1,0,0,1,0,1,1,0,1,1,2,1,0
28,Nicholas Gioacchini,11,us USA,FW,23-047,20,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Aziel Jackson,25,fr FRA,LM,21-321,78,3,0,3,0,0,1,3,33.3,2,0,0,0,1,4,0,0
28,Nokkvi Thorisson,29,is ISL,LM,24-028,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
28,Eduard Lowen,10,de GER,CM,26-225,77,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0
28,Joshua Yaro,15,gh GHA,CM,28-296,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
28,Njabulo Blom,6,za RSA,CM,23-273,90,2,1,1,1,0,0,0,0,0,3,0,3,1,3,2,0
28,Jared Stroud,8,us USA,RM,27-062,89,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0
28,Indiana Vassilev,19,us USA,RM,22-206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Anthony Markanich,13,us USA,LB,23-258,90,2,2,0,2,0,1,3,33.3,2,4,1,3,1,3,1,0
28,Joakim Nilsson,4,se SWE,CB,29-216,77,2,1,1,1,0,1,2,50,1,3,3,0,0,2,6,0
28,Kyle Hiebert,22,ca CAN,CB,26-042,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
28,Tim Parker,26,us USA,CB,30-199,90,2,1,2,0,0,0,0,0,0,2,1,1,1,3,8,0
28,Akil Watts,20,us USA,RB,23-218,90,5,2,3,1,1,3,4,75,1,2,0,2,1,6,1,0
28,Roman Burki,1,ch SUI,GK,32-300,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
